	aerobe	anaerobe	facultative	MeanDecreaseAccuracy	MeanDecreaseGini
DHquinase_II	0.000414798637275994	0.000127822098818691	5.74282147315855e-06	0.000182373278607618	0.0757831197177423
AdoHcyase_NAD	0.000414487998409701	5.27117681823584e-05	0.000280813008761498	0.000249721251247394	0.226073639129759
DUF1033	0.000411875615558311	0.0011033078506409	0.000495697647027711	0.000668184530677835	0.558945141922229
Fer4_16	0.000410038594750634	-2.24708094979203e-05	0.000471109893606637	0.00028164278857472	0.188612087169868
GCV_H	0.000404667342101149	8.2519467177806e-05	2.63371219334178e-05	0.000170849728050076	0.174873063386715
EcsB	0.000404078570366414	0.000734681081539709	0.000313698700876499	0.00049172058888698	0.428135924197266
DUF1107	0.000403133471483573	0.000698955313387432	0.00311826787637533	0.00140008487159181	1.34873958823507
Response_reg	0.000403071310687205	0.000725453064786914	0.0017031007208878	0.000946825881219318	0.68601958455992
Bgal_small_N	0.000402068622345648	0.000596102682117153	0.000602638701746492	0.000523224519205323	0.411127775127487
G_glu_transpept	0.000400190665553195	0.000476679366173699	0.000705191816075498	0.000520321581131827	0.514235800938566
YihI	0.000398259660925665	0.00139777425241166	0.00254673895680908	0.00145129135132942	1.53814486144362
ThiI	0.000398196230769465	0.000122534604273532	0.000753484859086221	0.000430590774727299	0.452301868762758
Putative_PNPOx	0.000396242773748023	0.00017799275392243	0.000355639996800917	0.000310365522496331	0.28058171215119
LexA_DNA_bind	0.000395957722891847	0.00034452146397669	0.000199856382333933	0.000312651460217475	0.21483439883168
THDPS_N_2	0.000395105786223542	0.00250015587826791	0.00021225676690554	0.00101384986683119	0.524354697101997
Lactamase_B	0.000394902660255089	0.000372812674757252	0.000646326072480012	0.000478902246463955	0.419396751273699
FolB	0.000391234996754249	0.000102278406611388	2.99519200222634e-05	0.00017748911936916	0.157654994300903
Fe-ADH	0.000390821057649339	0.00044447954656688	0.000499813720511229	0.000448667945802202	0.409464124218571
YjdM	0.000390635823476018	0.00318093813780344	0.000148453326782842	0.00123936007504344	0.560146288905191
GCV_T	0.000389720054393541	0.00196272371547827	0.000428493420758467	0.000932364960052307	0.444016099960474
FMN_bind	0.000388935390401398	0.000599313183392807	0.000536253306077723	0.000504852300160474	0.416900486426712
TRAM	0.000386585828500536	0.000589430821090694	0.000341818626335465	0.000439385393595487	0.40996462025101
Acetate_kinase	0.000386572566703753	0.000120303275680465	0.000367781233693384	0.000288276432193952	0.196245409443607
TetR_C_8	0.000385377925781407	9.82648223038553e-05	0.000385017078177093	0.000288515551374035	0.26137884981393
Chorismate_bind	0.000382231283401679	0.00123616720275945	0.00086868921672741	0.000831798680149511	0.665298975932575
Fer4_10	0.000379095247451849	0.000300910243277169	0.000143842522615866	0.000276426482670238	0.317594041622444
H2TH	0.000376878849303938	0.00176222327441769	0.000421264553058524	0.000852742788982864	0.665592488718907
EamA	0.00037449387702096	0.000425052069984059	0.000521020064855058	0.000435135372520709	0.488031428917467
FeoB_C	0.000373968687639303	0.000347821168953515	0.000310354457218254	0.000346889241672552	0.381991774488541
Helicase_C	0.000370349682170667	0.000129679135912948	0.00016642910575436	0.000226041004616647	0.451893884962439
tRNA_U5-meth_tr	0.000368907658926041	0.000110470059349986	4.07755260400366e-05	0.000174279679556357	0.285632146315627
MukE	0.000367773874248049	0.00176107317579968	0.00272958715548195	0.00162155325389157	1.70764192136224
GTP-bdg_N	0.000367117703165515	7.82786102322416e-05	6.80122517528154e-05	0.00016983042935654	0.201595085400312
DsbB	0.00036627516287368	0.00311678285088221	0.00035094152757417	0.00126742874040312	0.680275183975314
PduV-EutP	0.000366171978752697	4.07865872152177e-05	0.000485571104984792	0.000294224229188199	0.202105381995889
MukB_hinge	0.000366045076729399	0.00114471681712076	0.00162564562354318	0.00104263203793506	1.43886632364698
RseC_MucC	0.00036516074874925	2.78772645194214e-05	5.67280139366852e-05	0.000150750691046816	0.0763343760242669
CT_C_D	0.000365098148596883	0.000593865216599821	0.000108612828170774	0.00035901580221073	0.29341323520902
DUF2498	0.000363915833267063	0.00103462953817027	0.00163422398087705	0.00100280922114229	1.08601086579193
YgbA_NO	0.00036154726313645	3.39987868501337e-06	0.000520088040349143	0.000282317492982346	0.126914435865251
OB_RNB	0.000361447643389333	0.00227603828711374	0.00217072173109483	0.00158927906332697	1.23951484953925
FMO-like	0.000360214002961991	0.000674227993841096	5.265025571886e-05	0.000364956660553343	0.494662571667363
Com_YlbF	0.000359844890193623	0.000742430265493877	0.00068311545479135	0.000601251105853262	0.626309351099658
ILVD_EDD	0.000358120509158141	0.00119757213758529	0.000281076810631205	0.000612233768110341	0.574122621275853
FixP_N	0.000356921642977767	0.00113505607789937	7.12209646946088e-05	0.000518082049753824	0.411437173622703
GSDH	0.000356384943710474	0.00202976323567356	0.00104830513202782	0.00116238277094795	0.897981017729184
Glyco_hydro_2_C	0.000356311231166815	0.000908737525728772	0.00048057859689772	0.000585663946147525	0.438076880364492
Rhomboid_N	0.000355972370928287	0.00063633313638468	0.00122424691607552	0.000734356349431353	0.981410551519166
Rhodanese_C	0.000355856237011251	0.00943672319786078	0.00179474680586632	0.00391998806340166	1.91171893030389
Inositol_P	0.000351662098243803	0.00101355631706977	0.000775632154882916	0.000718221729664254	0.672293762603032
DEAD	0.000350880248790458	0.000257084344658832	0.000417835403818579	0.000341532267589986	0.479269059807212
DJ-1_PfpI	0.000349481848929696	0.000395367155569177	0.00029214870674839	0.000340334711066062	0.503496822792351
LYTB	0.000348631493774618	0.000492115983592114	0.000448242982076762	0.000438744196104611	0.179447288402092
tRNA_anti-codon	0.000347679801890626	0.000287925863455895	0.00107267192614939	0.000569327565776851	0.543228887078885
TolA	0.000347614901296217	0.00183677904292474	0.00277813280371088	0.00164689921766142	1.91859677775316
Ligase_CoA	0.000347593030618381	0.000570593345637884	0.00022670467382149	0.00037572276437135	0.358810571132085
DUF1414	0.000347126697064599	0.00090657261881413	0.00211738714453	0.00111681693425588	1.35714605944054
NanE	0.000345970696426302	0.000178805100439332	0.00184433331066675	0.000799271880344712	0.587665409127405
DisA_N	0.000343648603449855	0.000326343372023499	0.000131068076575482	0.000265115964443902	0.183288447517631
HKR_ArcB_TM	0.000341861000728607	0.00115373061993343	0.000913601347427692	0.000790369679989625	1.20573436250305
ZinT	0.000340931241129329	0.000436969194225575	0.000447897694224807	0.00040578295939316	0.889107515662442
PTSIIA_gutA	0.000340193916503402	4.99794662698795e-05	0.00023868887240742	0.000212148170585423	0.197943278654909
Amino_oxidase	0.000339822632738922	0.000896376946652636	0.000433882367596139	0.000560744821407886	0.543244941397023
Pyr_redox_dim	0.00033916449651609	0.000420058112577048	0.000287687377414253	0.000356451506018377	0.376228054886483
Flavin_Reduct	0.000336747972426374	0.000211954899470375	0.000301490269312909	0.000287321636813877	0.141483475411116
PTS-HPr	0.000335330113390765	7.52553152687428e-05	0.000988656301389069	0.000457229573418898	0.298351431153929
GST_N_3	0.000334869219847442	0.00172656339863228	0.000352348592388586	0.000800683201607943	0.517236920043291
Complex1_51K	0.000334818606437959	0.000163883978000023	7.0589908554329e-05	0.000190817782662813	0.198524253923366
TrkA_C	0.000334310590162506	0.000129929331913875	0.00115161813353237	0.000532852266094725	0.302316375748528
DAGK_cat	0.000333846941704461	0.000576321018276675	0.000354965054243322	0.000428578832505993	0.48653813844251
Crl	0.000333336847560905	0.00138944748383707	0.00144952543213378	0.00104726721815659	1.52176961894011
HTH_IclR	0.000330682126780795	0.000438419321702152	0.00103933904699115	0.000613154499279802	0.305119870139294
ThrE_2	0.000330031810624378	0.0011758478916063	0.000416154353983873	0.000634669108014983	0.500941651265998
Acyl-CoA_dh_2	0.000329852470399195	0.00145059968148774	0.000443260527374085	0.000740461429746353	0.751829787791416
MoaE	0.000329443978638857	0.00175516270076495	0.000521092709422333	0.000861928166679261	0.643087985204628
Flavodoxin_1	0.000328308284540699	0.000168228781574847	0.000658621012403556	0.000377127052297962	0.469751652302158
tRNA_NucTran2_2	0.000327669688416945	0.000151142318852417	0.000122752670695699	0.000200217014636847	0.140174804635036
Carboxyl_trans	0.000327545948303476	0.000331357666731713	0.000167151609215354	0.000280933145687196	0.50598381847525
NIR_SIR_ferr	0.000326732247166492	0.000418802937404883	0.000293464027704863	0.000343623906379542	0.367627126765296
TP_methylase	0.000326476675319525	0.000143368908407056	0.000144300611561351	0.000202410368988282	0.201050607820683
Proton_antipo_M	0.000326096950992133	0.000684354187627179	8.73819523015329e-05	0.00036886004457553	0.376747491478311
RNase_H	0.000325861149641477	0.000393561728958557	0.000152777031205436	0.000290301211450996	0.279168866102024
KH_4	0.000325652688357698	0.000561021297483202	0.000118705836420681	0.000341305759232254	0.200525896516373
HHA	0.000325336606929929	0.00064809178612362	0.000923432517288707	0.000634519064354378	0.874106411544404
DNA_photolyase	0.000324232468245204	0.00345205116070805	0.00111526054133275	0.00160470058008511	1.74053588454428
AAA_lid_2	0.00032418872176544	2.75341987761046e-05	0.000204211356516759	0.000184930325962089	0.127085302685893
HRDC	0.000323386857197196	6.52016348000614e-05	0.000186475527630108	0.000190801032934996	0.165810794876897
FMN_red	0.00032324301731711	0.000218107729705417	0.00033247301937366	0.000296575277684672	0.294860250997035
ECF_trnsprt	0.000322638671556809	9.36829053084108e-05	1.98568319511482e-05	0.000144800172704597	0.165437808755317
HycH	0.000322596113343116	9.81579252102228e-05	0.000435674557894959	0.000293324014587043	0.232833049957108
Mntp	0.000319459922475383	0.000597026270417567	0.000349332391002013	0.000420027442694161	0.3397033497705
APH	0.000318844447088562	0.00044696847918333	0.000254029441883483	0.000349949054764237	0.439244256228654
Amidohydro_3	0.000318148164827426	6.47125828825622e-05	0.00107825508227681	0.000495304265077448	0.171227427274826
SQS_PSY	0.000317525297906757	0.000858206565480796	0.000198727162868143	0.000461954943973774	0.367885448178317
Acetyltransf_3	0.000317374334925686	0.000241049197642081	-1.86589017945307e-05	0.000180012901127681	0.355721837549117
His_Phos_1	0.000316684871734962	0.000203541444780107	0.00029000754347111	0.000273372323607603	0.328885249072764
DUF5609	0.000316630758025929	0.000926024836905353	0.00192815968498959	0.00106530517961785	0.995678087270505
2-Hacid_dh_C	0.000316506478066959	0.000273133025928919	0.00080768689109217	0.000469729406769021	0.449842890005181
5_nucleotid_C	0.000316467364057513	0.000448538263840481	0.000744223202187426	0.00050542345036229	0.542296047188267
AMMECR1	0.000315246833488382	0.000255007995571861	0.000114881005554286	0.000229631698070092	0.270933213938884
HTH_1	0.000315233726841354	0.000304268146325643	0.0011137151968443	0.00058370638342614	0.517786404969587
TauD	0.000314823534152919	0.0014441010222345	0.000458026005648348	0.000742137212633302	0.376659986592897
RcsF	0.000314451666970172	0.000617804279860405	0.00102771680602371	0.000662382790660615	0.811536548251624
PDZ	0.000314136472423369	0.00086495028218434	0.00105662375667096	0.000744158269061906	0.571634505870507
Aconitase_C	0.000313908587392367	1.88060087420898e-05	7.647580811024e-05	0.000133942518552723	0.141123274043726
Trp_Tyr_perm	0.000312055611035659	0.00142908501639125	0.00212934241185669	0.00129477759797962	1.31526543105466
MreB_Mbl	0.000310825002894426	0.000479360795946105	6.76147565322925e-05	0.000286394322227679	0.263203845509853
YfcL	0.000308831318301903	0.00169264517976507	0.00223036642120575	0.00141068387498265	1.80446906753559
GAPES4	0.000308692215417808	0.00028453781512605	0.000124949242784062	0.000237134137484503	0.403387934845737
Alpha-amylase	0.000308320780435972	0.00020368674537064	0.000499299948515098	0.00034132371509675	0.407573838864851
DUF3763	0.000307996082269377	0.000960559486399676	0.000845449793121858	0.000716062042353333	0.948245157305622
MapZ_C2	0.000307294367978562	0.000443204894094311	0.000284574019689915	0.000348950400739311	0.368896541057224
FAA_hydrolase	0.000307183349023541	0.00172032071754438	0.00017058651603686	0.000727400380644999	0.570604406455008
MetJ	0.000306722019238586	0.000986693240505814	0.00224534851229639	0.00117825597202043	1.1386273145405
Transpeptidase	0.000306393515861445	0.000227927961363155	0.000138742992762755	0.000220517500121523	0.320940449477458
HTH_3	0.000306120526728271	9.30139631138872e-05	0.00090556581156698	0.000430337533826284	0.418050871291772
3-alpha	0.000305977640419125	0.00157236907336364	0.00203632336750398	0.00130641961487251	1.54012402991947
DHHA2	0.000305119922353712	0.00019167982021514	0.000206247289335235	0.000229487955269886	0.233339020335976
Acyl-CoA_dh_C	0.000304740923458984	0.000486292567639636	0.000157561871630592	0.00031354045764937	0.42097917288968
Fer4_9	0.000304532380780795	0.000417157359024191	0.000348340702051657	0.000356914281680004	0.457095983520807
ScdA_N	0.000303252150871585	0.000468252550365739	0.00271494120535586	0.00116449868832038	1.3122139017681
Clp_N	0.000303196554202042	0.000201232381380129	1.76499586743526e-05	0.000176317264144358	0.339952596576514
TauE	0.000302937677308297	0.00024735273314343	0.000409786901339423	0.000321498546395079	0.430372019329447
EFG_III	0.000302615345834334	0.000460517279882506	6.54528416621084e-05	0.000274766895045492	0.325422422125579
CppA_C	0.000302477119573472	0.000350151502580476	0.000319521302968368	0.000325144112725822	0.358290515096973
PQQ_2	0.000302423700056345	6.17934868260814e-05	0.00028486040923288	0.000217832639423095	0.157017221027419
DUF1398	0.000301926729932592	0.00077570053894318	0.00417304951121778	0.00175060571467411	1.03317271043236
FixS	0.000299247240596451	0.000764556148565131	9.36904156347105e-05	0.000380979089984491	0.327150558544497
DNA_pol3_chi	0.000298716015449515	0.00176816683755056	0.000201444688157409	0.000761679359342143	0.514254311442602
Hydrolase_4	0.000298690083585038	0.000247922198293878	0.000242160274992908	0.000264573733286303	0.258890742020817
FeoC	0.000297514626968866	6.0999676192796e-05	3.3650933858492e-06	0.000117626583973013	0.0795980575938161
Arg_repressor	0.000297018504390038	0.000124524768256339	0.000373851725050282	0.000259506793257903	0.36935040249516
MGS	0.000296298015601462	0.000121782845016887	2.87247893011046e-06	0.000141620517063607	0.266046628394462
PTA_PTB	0.000295755216009736	9.05410798946675e-05	0.000281081383407808	0.000224798430712677	0.214761038799484
GlutR_dimer	0.000293002957286254	0.00065158832472816	0.000286774592411215	0.000412732774233606	0.361892914409641
Lyase_1	0.000292027852337131	0.000181408996362702	0.000109493696621131	0.000194874909708802	0.295347641896067
Acetyltransf_1	0.000291512487928777	0.000920039386242226	0.00041151371616624	0.00054123458221424	0.674484408686748
MaoC_dehydratas	0.000290598950300895	0.0003402537287053	0.000241432284844761	0.000290137502420997	0.747221488679511
CitF	0.000288325902273862	-8.63143436425829e-06	-1.12042150701454e-05	9.142553530621e-05	0.0402441565729342
RsmF_methylt_CI	0.000287305776944516	2.33918128654971e-05	-1.79587106965802e-05	9.91931933024008e-05	0.0442717202240989
